Description,Price,cumsum_price,cumsum_perc,cumperc
OYSTER TRINKET BOX,41.75,1233141.450000007,97.86236526917888,97.86236526917888
MIDNIGHT BLUE COPPER FLOWER NECKLAC,41.65,1233349.7000000065,97.87889203305276,97.86567062195365
JET BLACK LAS VEGAS NECKLACE 45CM,41.65,1233308.0500000066,97.87558668027799,97.86897597472843
4 GOLD FLOCK CHRISTMAS BALLS,41.65,1233183.1000000068,97.86567062195365,97.8722813275032
BLACK FINE BEAD NECKLACE W TASSEL,41.65,1233266.4000000067,97.8722813275032,97.87558668027799
BIRD DECORATION GREEN  SPOT,41.65,1233224.7500000068,97.86897597472843,97.87889203305276
EASTER DECORATION EGG BUNNY ,41.57,1233391.2700000065,97.8821910370107,97.8821910370107
SET OF 4 NEW ENGLAND COASTERS ,41.55,1233432.8200000066,97.88548845376442,97.88548845376442
GREEN METAL SWINGING BUNNY,41.519999999999996,1233474.3400000066,97.88878348971183,97.88878348971183
GREEN DRAWER KNOB ACRYLIC EDWARDIAN,41.49,1233515.8300000066,97.89207614485291,97.89207614485291
15 PINK FLUFFY CHICKS IN BOX,41.300000000000004,1233639.7300000067,97.90190887495605,97.89535372155396
PINK STRAWBERRY HANDBAG ,41.300000000000004,1233598.4300000067,97.89863129825501,97.89863129825501
ST GEORGE SET OF 10 PARTY LIGHTS,41.300000000000004,1233557.1300000066,97.89535372155396,97.90190887495605
"F.FAIRY S/3 CANDLE/GLASS, ROSE",41.25,1233680.9800000067,97.90518248364657,97.90518248364657
FOLKART STAR CHRISTMAS DECORATIONS,41.25,1233804.7300000067,97.91500330971812,97.90845609233709
PINK SQUARE COMPACT MIRROR,41.25,1233763.4800000067,97.91172970102761,97.91172970102761
"LETTER ""S"" BLING KEY RING",41.25,1233722.2300000067,97.90845609233709,97.91500330971812
PARTY PIZZA DISH RED RETROSPOT,41.0,1233845.7300000067,97.91825707835596,97.91825707835596
BLUE SPOTTY BEAKER ,40.949999999999996,1233886.6800000067,97.92150687898327,97.92150687898327
BLUE PILLAR CANDLE SILVER FLOCK,40.900000000000006,1233927.5800000066,97.92475271160004,97.92475271160004
CLEAR ACRYLIC FACETED BANGLE,40.900000000000006,1233968.4800000065,97.9279985442168,97.9279985442168
ANTIQUE GLASS PLACE SETTING,40.87,1234009.3500000066,97.93124199602727,97.93124199602727
NEW ENGLAND MUG W GIFT BOX,40.8,1234050.1500000067,97.93447989262299,97.93447989262299
"PEARL & SHELL 42""NECKL. PINK",40.74,1234090.8900000066,97.93771302760605,97.93771302760605
2 PICTURE BOOK EGGS EASTER CHICKS,40.7,1234131.5900000066,97.9409429881807,97.9409429881807
2 PICTURE BOOK EGGS EASTER DUCKS,40.7,1234172.2900000066,97.94417294875532,97.94417294875532
PACK OF 12 SPACEBOY TISSUES,40.519999999999996,1234212.8100000066,97.94738862449205,97.94738862449205
BLCK NEW BAROQUE CANDLESTICK CANDLE,40.5,1234293.8100000066,97.95381680155705,97.95060271302455
GOLD FLOWER CUSHION COVER ,40.5,1234253.3100000066,97.95060271302455,97.95381680155705
SMALL STRIPES CHOCOLATE GIFT BAG ,40.49,1234334.3000000066,97.95703009648746,97.95703009648746
75 GREEN PETIT FOUR CASES,40.32,1234374.6200000066,97.96022990018204,97.96022990018204
MAGIC DRAWING SLATE LEAP FROG ,40.199999999999996,1234414.8200000066,97.96342018065134,97.96342018065134
WHITE ROUND PORCELAIN TLIGHT HOLDER,40.199999999999996,1234455.0200000065,97.96661046112064,97.96661046112064
SLEEPING CAT ERASERS,40.17,1234495.1900000065,97.96979836078361,97.96979836078361
SMALL CAMPHOR WOOD FIELD  MUSHROOM,40.1,1234535.2900000066,97.97298070523185,97.97298070523185
BEAUTY SPEED EXPRESSO CUPS,40.050000000000004,1234575.3400000066,97.97615908166955,97.97615908166955
SET/6 BEAD COASTERS GAUZE BAG GOLD,40.0,1234615.3400000066,97.97933349009672,97.97933349009672
"LETTER ""A"" BLING KEY RING",40.0,1234655.3400000066,97.98250789852389,97.98250789852389
GOLD SCROLL GLASS T-LIGHT HOLDER,39.9,1234695.2400000065,97.98567437092997,97.98567437092997
ENAMEL BLUE RIM TEA CONTAINER,39.9,1234735.1400000064,97.98884084333606,97.98884084333606
NINJA RABBIT PINK,39.81,1234774.9500000065,97.99200017332322,97.99200017332322
PINK OVAL SHAPE TRINKET BOX,39.8,1234854.5500000066,97.99831724609328,97.99515870970824
GREEN MURANO TWIST NECKLACE,39.8,1234814.7500000065,97.99515870970824,97.99831724609328
ORNATE EDWARDIAN CANDLE HOLDER,39.75,1234973.8000000066,98.00778095121676,98.00147181446778
BLUE/WHITE RIBBED MELAMINE JUG,39.75,1234894.3000000066,98.00147181446778,98.00462638284226
WALL MIRROR RECTANGLE DIAMANTE PINK,39.75,1234934.0500000066,98.00462638284226,98.00778095121676
TEACUP AND SAUCER REGENCY ROSES,39.7,1235013.5000000065,98.01093155158073,98.01093155158073
DECORATION  PINK CHICK MAGIC GARDEN,39.69,1235053.1900000065,98.01408135834258,98.01408135834258
RETROSPOT CANDLE  SMALL,39.67,1235092.8600000064,98.01722957790021,98.01722957790021
ANT COPPER RED BOUDICCA BRACELET,39.6,1235172.0600000066,98.023514906586,98.02037224224311
PINK COMBO MINI CRYSTALS NECKLACE,39.6,1235132.4600000065,98.02037224224311,98.023514906586
SILVER M.O.P ORBIT BRACELET,39.6,1235211.6600000067,98.0266575709289,98.0266575709289
WHITE WITH BLACK CATS MUG,39.58,1235251.2400000067,98.0297986480676,98.0297986480676
BLACK PHOTO ALBUM ,39.449999999999996,1235290.6900000067,98.03292940837889,98.03292940837889
BROCADE RING PURSE ,39.36,1235330.0500000068,98.03605302627123,98.03605302627123
PINK METAL SWINGING BUNNY,39.1,1235369.150000007,98.03915601050879,98.03915601050879
GLASS CHALICE BLUE  LARGE ,39.0,1235447.150000007,98.04534610694175,98.04225105872527
BLOSSOM  IMAGES NOTEBOOK SET,39.0,1235486.150000007,98.04844115515824,98.04534610694175
S/3 FLWR FAIRY LAVENDER CANDLES,39.0,1235408.150000007,98.04225105872527,98.04844115515824
CHRISTMAS TREE PAINTED ZINC ,39.0,1235525.150000007,98.05153620337474,98.05153620337474
FREESTYLE CANVAS ART PICTURE,38.95,1235564.1000000068,98.05462728358069,98.05462728358069
RAIN HAT WITH RED SPOTS,38.9,1235603.0000000068,98.0577143957761,98.0577143957761
ASS FLORAL PRINT MULTI SCREWDRIVER,38.75,1235719.2500000068,98.06694002026755,98.06078960393991
ASSORTED MINI MADRAS NOTEBOOK,38.75,1235641.7500000068,98.06078960393991,98.06386481210373
CERAMIC PLATE LOVE HEART DESIGN,38.75,1235680.5000000068,98.06386481210373,98.06694002026755
YELLOW BREAKFAST CUP AND SAUCER,38.74,1235796.7300000067,98.07308884939097,98.07001443482926
BLUE BREAKFAST CUP AND SAUCER ,38.74,1235757.9900000067,98.07001443482926,98.07308884939097
4 BLUE DINNER CANDLES SILVER FLOCK,38.65,1235835.3800000066,98.0761561215337,98.0761561215337
BLUE BIRDHOUSE DECORATION,38.54,1235873.9200000067,98.07921466405328,98.07921466405328
MINI JIGSAW CIRCUS PARADE ,38.46,1235912.3800000066,98.082266857756,98.082266857756
TROPICAL HOLIDAY PURSE ,38.35,1236065.780000007,98.09444071407421,98.08531032183555
PINK GLASS TASSLE BAG CHARM ,38.35,1235950.7300000067,98.08531032183555,98.0883537859151
MEDIUM PINK BUDDHA HEAD ,38.35,1236027.430000007,98.09139724999466,98.09139724999466
VINTAGE NOTEBOOK RED ROSE,38.35,1235989.0800000068,98.0883537859151,98.09444071407421
FLAG OF ST GEORGE CHAIR,38.25,1236142.280000007,98.10051177019116,98.09747624213269
PINK/YELLOW PATCH CUSHION COVER,38.25,1236180.530000007,98.10354729824964,98.10051177019116
 NEW BAROQUE BLACK BOXES,38.25,1236104.030000007,98.09747624213269,98.10354729824964
NECKLACE+BRACELET PINK BUTTERFLY,38.25,1236218.780000007,98.10658282630811,98.10658282630811
"DECORATION , HANGING METAL CHICKEN",38.2,1236256.980000007,98.10961438635604,98.10961438635604
"BLACK TEA,COFFEE,SUGAR JARS",38.099999999999994,1236295.080000007,98.11263801038294,98.11263801038294
ANGEL DECORATION PAINTED ZINC ,38.050000000000004,1236333.130000007,98.11565766639929,98.11565766639929
LA PALMIERA METAL SIGN CALENDAR,38.0,1236371.130000007,98.11867335440509,98.11867335440509
BLUE TRAVEL FIRST AID KIT,37.949999999999996,1236409.080000007,98.12168507440036,98.12168507440036
MULTICOLOUR RABBIT EGG WARMER,37.800000000000004,1236446.880000007,98.12468489036404,98.12468489036404
DOOR MAT SWEET HOME,37.75,1236484.630000007,98.12768073831717,98.12768073831717
CHRISTMAS MUSICAL ZINC TREE,37.73,1236522.360000007,98.13067499906609,98.13067499906609
MIRROR MOSAIC CANDLE PLATE,37.73,1236560.090000007,98.13366925981501,98.13366925981501
LA PALMIERA WALL THERMOMETER,37.65,1236597.740000007,98.13665717174707,98.13665717174707
SET/6 WOODLAND PAPER CUPS,37.56,1236635.300000007,98.13963794126019,98.13963794126019
NEW ENGLAND PLACEMATS,37.5,1236710.300000007,98.14558995706113,98.14261394916066
PASTA ENAMEL/BRASS CONTAINER,37.5,1236785.300000007,98.15154197286205,98.14558995706113
FOUR PICTURE WHITE GLASS FRAME,37.5,1236747.800000007,98.14856596496159,98.14856596496159
36 PENCILS TUBE POSY,37.5,1236897.800000007,98.16046999656346,98.15154197286205
ROSE FLOWER CANDLE+INCENSE 16X16CM,37.5,1236860.300000007,98.15749398866299,98.15451798076252
DIAMANTE NECKLACE,37.5,1236822.800000007,98.15451798076252,98.15749398866299
FLOWER BURST SILVER RING GREEN,37.5,1236672.800000007,98.14261394916066,98.16046999656346
STRAWBERRIES  DESIGN FLANNEL ,37.47,1236935.270000007,98.16344362365761,98.16344362365761
WAKE UP COCKEREL WALL THERMOMETER,37.4,1236972.670000007,98.16641169553701,98.16641169553701
WHITE ORCHID FLOWER LIGHTS,37.35,1237010.020000007,98.16937579940588,98.16937579940588
BLUE PULL BACK RACING CAR,37.27,1237047.290000007,98.1723335544579,98.1723335544579
MINI JIGSAW DOLLY GIRL,37.26,1237084.550000007,98.1752905159078,98.1752905159078
PINK NEW BAROQUE FLOCK CANDLESTICK,37.2,1237121.750000007,98.17824271574506,98.17824271574506
ENGLISH ROSE PHOTO FRAME ,37.2,1237158.950000007,98.18119491558231,98.18119491558231
TEACUP AND SAUCER REGENCY GREEN,37.15,1237196.1000000068,98.18414314740903,98.18414314740903
WOVEN ROSE GARDEN CUSHION COVER ,37.15,1237233.2500000068,98.18709137923575,98.18709137923575
ASS FLORAL PRINT SPIRIT LEVEL ,37.05,1237270.3000000068,98.19003167504142,98.19003167504142
DINOSAUR KEYRINGS ASSORTED,37.05,1237307.3500000068,98.19297197084708,98.19297197084708
BLACK CANDELABRA T-LIGHT HOLDER,37.04,1237344.3900000069,98.19591147305064,98.19591147305064
NATURAL RIVIERA HANDBAG,36.95,1237381.3400000068,98.19884383283524,98.19884383283524
JAZZ HEARTS ADDRESS BOOK,36.94,1237418.2800000068,98.20177539901772,98.20177539901772
SET/6 COLLAGE PAPER PLATES,36.93,1237455.2100000067,98.2047061715981,98.2047061715981
SPOTS MUG,36.9,1237492.1100000066,98.20763456337215,98.20763456337215
GREEN BIRDHOUSE DECORATION,36.839999999999996,1237528.9500000067,98.21055819353359,98.21055819353359
LARGE CHINESE STYLE SCISSOR,36.62,1237565.5700000068,98.21346436444865,98.21346436444865
 4 PURPLE FLOCK DINNER CANDLES,36.55,1237675.220000007,98.22216621154963,98.21636498014898
PAINTED PINK RABBIT ,36.55,1237602.1200000069,98.21636498014898,98.21926559584931
PSYCHEDELIC WALL THERMOMETER,36.55,1237638.670000007,98.21926559584931,98.22216621154963
ENVELOPE 50 BLOSSOM IMAGES,36.54,1237711.760000007,98.22506603364786,98.22506603364786
PINK HEARTS PHOTO ALBUM,36.5,1237748.260000007,98.22796268133764,98.22796268133764
ROBIN CHRISTMAS CARD,36.48,1237784.740000007,98.23085774182321,98.23085774182321
HANGING HEART MIRROR DECORATION ,36.4,1237821.1400000069,98.23374645349193,98.23374645349193
BOTANICAL ROSE GREETING CARD,36.3,1237857.440000007,98.23662722913959,98.23662722913959
CHILDRENS DOLLY GIRL MUG,36.3,1237893.740000007,98.23950800478724,98.23950800478724
"FEATHER DUSTER, COAL BLACK",36.25,1237929.990000007,98.24238481242435,98.24238481242435
POLYESTER FILLER PAD 45x30cm,36.25,1237966.240000007,98.24526162006147,98.24526162006147
VIP LUGGAGE TAG ,36.25,1238002.490000007,98.24813842769859,98.24813842769859
T-LIGHT HOLDER WHITE LACE,36.16,1238038.650000007,98.25100809291675,98.25100809291675
SET OF 4 POLKADOTS COASTERS,36.06,1238074.710000007,98.25386982211384,98.25386982211384
LASER CUT MULTI STRAND NECKLACE,35.849999999999994,1238110.560000007,98.2567148856667,98.2567148856667
BLACK NEW BAROQUE FLOCK BOX,35.7,1238146.260000007,98.25954804518794,98.25954804518794
WHITE HEART OF GLASS BRACELET,35.7,1238181.960000007,98.26238120470919,98.26238120470919
SCOTTIES DESIGN CHILD'S OVERALL,35.7,1238217.660000007,98.26521436423043,98.26521436423043
CANDY SPOT HEART DECORATION,35.699999999999996,1238253.3600000069,98.26804752375166,98.26804752375166
EASTER BUNNIES ON A STICK,35.650000000000006,1238289.0100000068,98.27087671526236,98.27087671526236
FUNKY DIVA PEN,35.57,1238324.5800000068,98.27369955795623,98.27369955795623
WHITE ANEMONE ARTIFICIAL FLOWER,35.49,1238360.0700000068,98.27651605183323,98.27651605183323
FRENCH PAISLEY CUSHION COVER ,35.400000000000006,1238430.8700000066,98.2821347547493,98.27932540329127
TURQUOISE GLASS TASSLE BAG CHARM ,35.400000000000006,1238395.4700000067,98.27932540329127,98.2821347547493
WHITE CHRISTMAS TREE DECORATION ,35.16,1238466.0300000065,98.28492505975677,98.28492505975677
CANDY HEART HANGING DECORATION,35.0,1238536.0300000065,98.2904802745043,98.28770266713053
ELVIS WALLHANGING / CURTAIN,35.0,1238501.0300000065,98.28770266713053,98.2904802745043
"LETTER ""C"" BLING KEY RING",35.0,1238571.0300000065,98.29325788187808,98.29325788187808
"POCKET MIRROR ""GLAMOROUS""",35.0,1238606.0300000065,98.29603548925185,98.29603548925185
MURANO STYLE GLASS BRACELET PINK,35.0,1238641.0300000065,98.29881309662561,98.29881309662561
BALLERINA HEART DECORATION.,34.95,1238675.9800000065,98.30158673598885,98.30158673598885
SET/6 BLACK BIRD T-LIGHT CANDLES,34.88,1238710.8600000064,98.30435482013733,98.30435482013733
COLOURFUL FLOWER FRUIT BOWL,34.75,1238780.3600000064,98.30987035477953,98.30711258745843
BLUE BABY BOY'S MEMORY BOX,34.75,1238745.6100000064,98.30711258745843,98.30987035477953
FOLDING UMBRELLA WHITE/RED POLKADOT,34.65,1238988.2600000058,98.32636934257968,98.31262018607956
PASTEL COLOUR HONEYCOMB FAN,34.65,1238953.610000006,98.32361951127966,98.31537001737958
MULTICOLOUR  CONFETTI IN TUBE,34.65,1238884.310000006,98.31811984867961,98.31811984867961
WISE MAN STAR SHAPE EGG PAN,34.65,1238918.960000006,98.32086967997962,98.32086967997962
WHITE WITH METAL BAG CHARM,34.65,1239022.9100000057,98.3291191738797,98.32361951127966
LILY BROOCH OLIVE COLOUR,34.65,1238849.6600000062,98.31537001737958,98.32636934257968
SILVER LOOKING MIRROR,34.65,1238815.0100000063,98.31262018607956,98.3291191738797
RED DAISY PAPER LAMPSHADE,34.62,1239057.5300000058,98.33186662437342,98.33186662437342
ENGLISH ROSE MUG IN GIFT BOX,34.62,1239092.150000006,98.33461407486715,98.33461407486715
NEW BAROQUE IVORY CUSHION COVER ,34.550000000000004,1239126.700000006,98.3373559701461,98.3373559701461
CURIOUS IMAGES GIFT WRAP SET,34.25,1239160.950000006,98.34007405736187,98.34007405736187
ASS COL SMALL SAND GECKO P'WEIGHT,34.23,1239195.180000006,98.34279055737342,98.34279055737342
NEW BAROQUE B'FLY NECKLACE GREEN,34.0,1239501.180000006,98.36707478184124,98.3454888045365
SILVER M.O.P ORBIT DROP EARRINGS,34.0,1239433.180000006,98.36167828751505,98.3481870516996
BLACK VINT ART DEC CRYSTAL NECKLACE,34.0,1239399.180000006,98.35898004035197,98.35088529886269
SILVER LARIAT BLACK STONE EARRINGS,34.0,1239229.180000006,98.3454888045365,98.35358354602577
GLASS BEAD HOOP NECKLACE MONTANA,34.0,1239263.180000006,98.3481870516996,98.35628179318887
SILVER/BLACK PENDANT ORBIT NECKLACE,34.0,1239467.180000006,98.36437653467814,98.35898004035197
WHITE GLASS TV TRIPLE FRAME,34.0,1239365.180000006,98.35628179318887,98.36167828751505
NEW BAROQUE B'FLY NECKLACE BLACK,34.0,1239331.180000006,98.35358354602577,98.36437653467814
VINTAGE BEAD PINK EVENING BAG,34.0,1239297.180000006,98.35088529886269,98.36707478184124
KITTENS DESIGN FLANNEL,33.94,1239535.120000006,98.36976826739168,98.36976826739168
"BREAD BIN, DINER STYLE, RED ",33.9,1239602.9200000057,98.37514888967571,98.3724585785337
MINI JIGSAW BUNNIES,33.9,1239569.0200000058,98.3724585785337,98.37514888967571
PERIWINKLE T-LIGHT HOLDER,33.85,1239670.620000006,98.3805215759387,98.37783523280721
RED BIRD HOUSE TREE DECORATION,33.85,1239636.7700000058,98.37783523280721,98.3805215759387
MAGIC DRAWING SLATE GO TO THE FAIR ,33.78,1239704.400000006,98.38320236385545,98.38320236385545
SET OF 4 POLKADOT PLACEMATS ,33.75,1239805.650000006,98.3912375851867,98.38588077096587
"LETTER ""J"" BLING KEY RING",33.75,1239839.400000006,98.39391599229714,98.38855917807629
GLASS BONBON JAR. D'AMANDES,33.75,1239738.150000006,98.38588077096587,98.3912375851867
CRYSTAL PAIR HEART HAIR SLIDES,33.75,1239873.150000006,98.39659439940756,98.39391599229714
BLACK LOVE BIRD CANDLE,33.75,1239771.900000006,98.38855917807629,98.39659439940756
SKULLS DESIGN FLANNEL,33.69,1239906.840000006,98.39926804490533,98.39926804490533
GARDEN PATH POCKET BOOK,33.68,1239940.5200000058,98.401940896801,98.401940896801
EASTER DECORATION HANGING BUNNY,33.6,1240007.720000006,98.40727390295865,98.40460739987982
GOLD COSMETIC BAG PINK STAR,33.6,1239974.120000006,98.40460739987982,98.40727390295865
SET/12 ZINC CHRISTMAS DECORATIONS,33.6,1240041.3200000061,98.40994040603748,98.40994040603748
ASSORTED TUTTI FRUTTI BRACELET,33.15,1240074.470000006,98.41257119702148,98.41257119702148
BLUE KNITTED EGG COSY,33.15,1240173.9200000057,98.4204635699735,98.41520198800549
BIRD BOX CHRISTMAS TREE DECORATION,33.15,1240140.7700000058,98.4178327789895,98.4178327789895
PINK KNITTED EGG COSY,33.15,1240107.620000006,98.41520198800549,98.4204635699735
CANDY SPOT TEA COSY,33.05,1240206.9700000058,98.42308642493644,98.42308642493644
"TUMBLER, ENGLISH ROSE",33.0,1240305.9700000058,98.43094308579369,98.42570531188886
POP'S GREASY SPOON METAL SIGN,33.0,1240239.9700000058,98.42570531188886,98.42832419884128
CHILDREN'S SPACEBOY MUG,33.0,1240272.9700000058,98.42832419884128,98.43094308579369
DOTTY PLACEMATS ,32.95,1240338.9200000057,98.43355800473556,98.43355800473556
FAWN AND MUSHROOM GREETING CARD,32.76,1240371.6800000058,98.4361578452374,98.4361578452374
WRAP GREEN PEARS ,32.76,1240404.4400000058,98.43875768573925,98.43875768573925
ENGLISH ROSE TABLE CLOCK,32.699999999999996,1240437.1400000057,98.44135276462846,98.44135276462846
BLUE SCANDINAVIAN PAISLEY WRAP,32.68,1240502.5000000056,98.44653974799844,98.44394625631345
WRAP CIRCUS PARADE,32.68,1240469.8200000057,98.44394625631345,98.44653974799844
BLUE KNITTED HEN ,32.62,1240535.1200000057,98.4491284780708,98.4491284780708
SUMMER FUN DESIGN SHOWER CAP,32.61,1240567.7300000058,98.45171641454105,98.45171641454105
QUEEN OF THE SKIES HOLIDAY PURSE ,32.56,1240600.2900000059,98.45430038300077,98.45430038300077
RED PEONY DES C/COVER ,32.550000000000004,1240665.390000006,98.459466732716,98.45688355785839
RED PEONY PHOTO FRAME ,32.550000000000004,1240632.840000006,98.45688355785839,98.459466732716
WRAP SUKI AND FRIENDS,32.519999999999996,1240697.910000006,98.46204752676728,98.46204752676728
"LETTER ""E"" BLING KEY RING",32.5,1240795.410000006,98.4697851473085,98.46462673361435
"LETTER ""L"" BLING KEY RING",32.5,1240762.910000006,98.46720594046143,98.46720594046143
DECORATIVE NET CANOPY LEOPARD,32.5,1240860.410000006,98.47494356100263,98.4697851473085
PHOTO CLIP LINE,32.5,1240827.910000006,98.47236435415557,98.47236435415557
"LETTER ""M"" BLING KEY RING",32.5,1240730.410000006,98.46462673361435,98.47494356100263
AMBER GLASS TASSLE BAG CHARM,32.45,1240925.3100000059,98.48009403867572,98.47751879983917
BLUE GREEN EMBROIDERY COSMETIC BAG,32.45,1240892.860000006,98.47751879983917,98.48009403867572
GREEN GLASS TASSLE BAG CHARM,32.45,1240957.7600000058,98.48266927751224,98.48266927751224
SALT AND PEPPER SHAKERS TOADSTOOLS,32.31,1240990.070000006,98.48523340591929,98.48523340591929
VINTAGE CAT FOOD CONTAINER,32.31,1241022.380000006,98.48779753432633,98.48779753432633
PINK PAISLEY ROSE GIFT WRAP,32.26,1241054.640000006,98.49035769472285,98.49035769472285
BLUE PAISLEY POCKET BOOK,32.19,1241086.830000006,98.4929122999046,98.4929122999046
IVORY HANGING DECORATION  EGG,32.17,1241119.0000000058,98.49546531788215,98.49546531788215
WHITE AND BLUE CERAMIC OIL BURNER,32.15,1241151.1500000057,98.49801674865547,98.49801674865547
